WoodrowWilson.txt	nation	1
WoodrowWilson.txt	treaty	3
WoodrowWilson.txt	association	1
WoodrowWilson.txt	failed	1
WoodrowWilson.txt	narrowly	1
WoodrowWilson.txt	wilson	10
WoodrowWilson.txt	us	1
WoodrowWilson.txt	democracy	1
WoodrowWilson.txt	no	1
WoodrowWilson.txt	woodrow wilson	2
WoodrowWilson.txt	make	1
WoodrowWilson.txt	peace	1
WoodrowWilson.txt	42	1
WoodrowWilson.txt	tour	1
WoodrowWilson.txt	machine	1
WoodrowWilson.txt	build	1
WoodrowWilson.txt	practices	1
WoodrowWilson.txt	ellen	2
WoodrowWilson.txt	which	3
WoodrowWilson.txt	income	1
WoodrowWilson.txt	nursed	1
WoodrowWilson.txt	day	1
WoodrowWilson.txt	reelection	1
WoodrowWilson.txt	badly	1
WoodrowWilson.txt	republicans	1
WoodrowWilson.txt	columbia	1
WoodrowWilson.txt	congress	4
WoodrowWilson.txt	established	1
WoodrowWilson.txt	bolling	2
WoodrowWilson.txt	nationsaffording	1
WoodrowWilson.txt	after	3
WoodrowWilson.txt	upon	1
WoodrowWilson.txt	mutual	1
WoodrowWilson.txt	21917	1
WoodrowWilson.txt	germany	1
WoodrowWilson.txt	enduring	1
WoodrowWilson.txt	frightfulness	1
WoodrowWilson.txt	1885	1
WoodrowWilson.txt	law	2
WoodrowWilson.txt	proclaimed	1
WoodrowWilson.txt	building	1
WoodrowWilson.txt	overwhelming	1
WoodrowWilson.txt	lower	1
WoodrowWilson.txt	kept	1
WoodrowWilson.txt	sentiment	1
WoodrowWilson.txt	antitrust	1
WoodrowWilson.txt	professor	2
WoodrowWilson.txt	later	1
